Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_274_1940,VSS,Metal1,1096.9920,1090.3080,0.000055
FILLER_274_1906,VSS,Metal1,1082.3640,1090.3575,0.000055
FILLER_274_1872,VSS,Metal1,1063.3240,1090.3575,0.000055
FILLER_274_1838,VSS,Metal1,1044.2840,1090.3575,0.000055
FILLER_274_1804,VSS,Metal1,1025.2440,1090.3575,0.000055
FILLER_274_1770,VSS,Metal1,1006.2040,1090.3575,0.000055
FILLER_274_1736,VSS,Metal1,987.1640,1090.3575,0.000055
FILLER_274_1702,VSS,Metal1,968.1240,1090.3575,0.000056
FILLER_274_1668,VSS,Metal1,949.0840,1090.3575,0.000056
FILLER_274_1634,VSS,Metal1,930.0440,1090.3575,0.000060
FILLER_274_1600,VSS,Metal1,911.0040,1090.3575,0.000061
FILLER_274_1597,VSS,Metal1,901.3200,1089.7600,0.000061
FILLER_274_1595,VSS,Metal1,900.4800,1089.7600,0.000061
FILLER_274_1587,VSS,Metal1,897.1730,1090.2215,0.000061
FILLER_274_1571,VSS,Metal1,890.3520,1090.3080,0.000061
FILLER_274_1532,VSS,Metal1,872.9240,1090.3575,0.000062
FILLER_274_1498,VSS,Metal1,853.8840,1090.3575,0.000062
FILLER_274_1464,VSS,Metal1,834.8440,1090.3575,0.000062
FILLER_274_1461,VSS,Metal1,825.1600,1089.7600,0.000062
FILLER_274_1457,VSS,Metal1,823.3800,1090.1085,0.000062
FILLER_274_1449,VSS,Metal1,819.8930,1090.2215,0.000061
FILLER_274_1442,VSS,Metal1,814.8000,1089.7600,0.000061
FILLER_274_1438,VSS,Metal1,812.7400,1090.1085,0.000061
FILLER_274_1430,VSS,Metal1,809.2530,1090.2215,0.000061
FILLER_274_1396,VSS,Metal1,796.7640,1090.3575,0.000054
FILLER_274_1362,VSS,Metal1,777.7240,1090.3575,0.000056
FILLER_274_1328,VSS,Metal1,758.6840,1090.3575,0.000056
FILLER_274_1294,VSS,Metal1,739.6440,1090.3575,0.000059
FILLER_274_1260,VSS,Metal1,720.6040,1090.3575,0.000059
FILLER_274_1226,VSS,Metal1,701.5640,1090.3575,0.000061
FILLER_274_1192,VSS,Metal1,682.5240,1090.3575,0.000062
FILLER_274_1158,VSS,Metal1,663.4840,1090.3575,0.000062
FILLER_274_1124,VSS,Metal1,644.4440,1090.3575,0.000062
FILLER_274_1090,VSS,Metal1,625.4040,1090.3575,0.000066
FILLER_274_1086,VSS,Metal1,615.4400,1089.7600,0.000072
FILLER_274_1080,VSS,Metal1,611.8000,1089.7600,0.000072
FILLER_274_1072,VSS,Metal1,608.7730,1090.2215,0.000072
FILLER_274_1056,VSS,Metal1,601.9520,1090.3080,0.000072
FILLER_274_1022,VSS,Metal1,587.3240,1090.3575,0.000078
FILLER_274_988,VSS,Metal1,568.2840,1090.3575,0.000079
FILLER_274_954,VSS,Metal1,549.2440,1090.3575,0.000078
FILLER_274_920,VSS,Metal1,530.2040,1090.3575,0.000078
FILLER_274_886,VSS,Metal1,511.1640,1090.3575,0.000078
FILLER_274_852,VSS,Metal1,492.1240,1090.3575,0.000078
FILLER_274_818,VSS,Metal1,473.0840,1090.3575,0.000078
FILLER_274_784,VSS,Metal1,454.0440,1090.3575,0.000080
FILLER_274_750,VSS,Metal1,435.0040,1090.3575,0.000085
FILLER_274_716,VSS,Metal1,415.9640,1090.3575,0.000085
FILLER_274_706,VSS,Metal1,403.8130,1090.2215,0.000085
FILLER_274_690,VSS,Metal1,396.9920,1090.3080,0.000086
FILLER_274_678,VSS,Metal1,386.9600,1089.7600,0.000086
FILLER_274_648,VSS,Metal1,370.3400,1090.1085,0.000085
FILLER_274_614,VSS,Metal1,358.8440,1090.3575,0.000085
FILLER_274_580,VSS,Metal1,339.8040,1090.3575,0.000076
FILLER_274_546,VSS,Metal1,320.7640,1090.3575,0.000067
FILLER_274_512,VSS,Metal1,301.7240,1090.3575,0.000066
FILLER_274_478,VSS,Metal1,282.6840,1090.3575,0.000066
FILLER_274_444,VSS,Metal1,263.6440,1090.3575,0.000066
FILLER_274_410,VSS,Metal1,244.6040,1090.3575,0.000066
FILLER_274_376,VSS,Metal1,225.5640,1090.3575,0.000064
FILLER_274_342,VSS,Metal1,206.5240,1090.3575,0.000064
FILLER_274_308,VSS,Metal1,187.4840,1090.3575,0.000064
FILLER_274_274,VSS,Metal1,168.4440,1090.3575,0.000064
FILLER_274_240,VSS,Metal1,149.4040,1090.3575,0.000052
FILLER_274_206,VSS,Metal1,130.3640,1090.3575,0.000052
FILLER_274_172,VSS,Metal1,111.3240,1090.3575,0.000049
FILLER_274_138,VSS,Metal1,92.2840,1090.3575,0.000049
FILLER_274_104,VSS,Metal1,73.2440,1090.3575,0.000045
FILLER_274_70,VSS,Metal1,54.2040,1090.3575,0.000045
FILLER_274_36,VSS,Metal1,35.1640,1090.3575,0.000042
FILLER_274_2,VSS,Metal1,16.1240,1090.3575,0.000042
FILLER_273_1892,VSS,Metal1,1083.4445,1089.1220,0.000055
FILLER_273_1886,VSS,Metal1,1063.6200,1089.4110,0.000055
FILLER_273_1822,VSS,Metal1,1044.2445,1089.1220,0.000055
FILLER_273_1816,VSS,Metal1,1024.4200,1089.4110,0.000055
FILLER_273_1752,VSS,Metal1,1005.0445,1089.1220,0.000055
FILLER_273_1720,VSS,Metal1,970.2000,1089.7600,0.000056
FILLER_273_1718,VSS,Metal1,969.3600,1089.7600,0.000056
FILLER_273_1714,VSS,Metal1,967.3000,1089.4110,0.000056
FILLER_273_1682,VSS,Metal1,956.9240,1089.1620,0.000056
FILLER_273_1679,VSS,Metal1,947.2400,1089.7600,0.000056
FILLER_273_1677,VSS,Metal1,946.4000,1089.7600,0.000056
FILLER_273_1673,VSS,Metal1,944.3400,1089.4110,0.000056
FILLER_273_1665,VSS,Metal1,940.8530,1089.2980,0.000056
FILLER_273_1649,VSS,Metal1,934.0320,1089.2120,0.000060
FILLER_273_1612,VSS,Metal1,911.1730,1089.2980,0.000061
FILLER_273_1580,VSS,Metal1,891.8000,1089.7600,0.000061
FILLER_273_1550,VSS,Metal1,875.0000,1089.7600,0.000062
FILLER_273_1542,VSS,Metal1,871.9730,1089.2980,0.000062
FILLER_273_1539,VSS,Metal1,868.8400,1089.7600,0.000062
FILLER_273_1533,VSS,Metal1,865.4800,1089.7600,0.000062
FILLER_273_1521,VSS,Metal1,859.2200,1089.4110,0.000062
FILLER_273_1513,VSS,Metal1,855.7330,1089.2980,0.000062
FILLER_273_1480,VSS,Metal1,836.2600,1089.4110,0.000062
FILLER_273_1472,VSS,Metal1,832.7730,1089.2980,0.000062
FILLER_273_1469,VSS,Metal1,829.6400,1089.7600,0.000062
FILLER_273_1465,VSS,Metal1,827.8600,1089.4110,0.000062
FILLER_273_1457,VSS,Metal1,824.3730,1089.2980,0.000062
FILLER_273_1427,VSS,Metal1,806.1200,1089.7600,0.000055
FILLER_273_1423,VSS,Metal1,804.3400,1089.4110,0.000055
FILLER_273_1415,VSS,Metal1,800.8530,1089.2980,0.000054
FILLER_273_1396,VSS,Metal1,789.2200,1089.4110,0.000054
FILLER_273_1332,VSS,Metal1,769.8445,1089.1220,0.000056
FILLER_273_1326,VSS,Metal1,750.0200,1089.4110,0.000057
FILLER_273_1318,VSS,Metal1,746.5330,1089.2980,0.000059
FILLER_273_1302,VSS,Metal1,739.7120,1089.2120,0.000059
FILLER_273_1270,VSS,Metal1,726.2040,1089.1620,0.000059
FILLER_273_1259,VSS,Metal1,712.0400,1089.7600,0.000059
FILLER_273_1257,VSS,Metal1,711.2000,1089.7600,0.000061
FILLER_273_1253,VSS,Metal1,709.1400,1089.4110,0.000061
FILLER_273_1221,VSS,Metal1,698.7640,1089.1620,0.000061
FILLER_273_1189,VSS,Metal1,672.8400,1089.7600,0.000062
FILLER_273_1187,VSS,Metal1,672.0000,1089.7600,0.000062
FILLER_273_1155,VSS,Metal1,661.8040,1089.1620,0.000062
FILLER_273_1122,VSS,Metal1,635.7800,1089.4110,0.000063
FILLER_273_1119,VSS,Metal1,633.6400,1089.7600,0.000066
FILLER_273_1117,VSS,Metal1,632.8000,1089.7600,0.000066
FILLER_273_1113,VSS,Metal1,630.7400,1089.4110,0.000066
FILLER_273_1092,VSS,Metal1,622.1120,1089.2120,0.000066
FILLER_273_1062,VSS,Metal1,601.7200,1089.7600,0.000072
FILLER_273_1060,VSS,Metal1,600.8800,1089.7600,0.000072
FILLER_273_1052,VSS,Metal1,597.5730,1089.2980,0.000072
FILLER_273_1048,VSS,Metal1,594.1600,1089.7600,0.000078
FILLER_273_1040,VSS,Metal1,590.8530,1089.2980,0.000078
FILLER_273_1030,VSS,Metal1,584.0800,1089.7600,0.000078
FILLER_273_1026,VSS,Metal1,582.0200,1089.4110,0.000078
FILLER_273_996,VSS,Metal1,564.7600,1089.7600,0.000079
FILLER_273_994,VSS,Metal1,563.9200,1089.7600,0.000079
FILLER_273_990,VSS,Metal1,561.8600,1089.4110,0.000079
FILLER_273_982,VSS,Metal1,558.3730,1089.2980,0.000078
FILLER_273_976,VSS,Metal1,554.0200,1089.4110,0.000078
FILLER_273_912,VSS,Metal1,534.6445,1089.1220,0.000078
FILLER_273_906,VSS,Metal1,514.8200,1089.4110,0.000078
FILLER_273_842,VSS,Metal1,495.4445,1089.1220,0.000078
FILLER_273_836,VSS,Metal1,475.6200,1089.4110,0.000078
FILLER_273_827,VSS,Metal1,470.1200,1089.7600,0.000078
FILLER_273_825,VSS,Metal1,469.2800,1089.7600,0.000078
FILLER_273_821,VSS,Metal1,467.2200,1089.4110,0.000078
FILLER_273_813,VSS,Metal1,463.7330,1089.2980,0.000079
FILLER_273_780,VSS,Metal1,444.2600,1089.4110,0.000083
FILLER_273_772,VSS,Metal1,440.7730,1089.2980,0.000085
FILLER_273_769,VSS,Metal1,437.6400,1089.7600,0.000085
FILLER_273_767,VSS,Metal1,436.8000,1089.7600,0.000085
FILLER_273_737,VSS,Metal1,419.7200,1089.7600,0.000085
FILLER_273_735,VSS,Metal1,418.8800,1089.7600,0.000085
FILLER_273_731,VSS,Metal1,416.8200,1089.4110,0.000085
FILLER_273_699,VSS,Metal1,398.4400,1089.7600,0.000086
FILLER_273_697,VSS,Metal1,397.6000,1089.7600,0.000086
FILLER_273_693,VSS,Metal1,395.5400,1089.4110,0.000086
FILLER_273_663,VSS,Metal1,378.2800,1089.7600,0.000086
FILLER_273_661,VSS,Metal1,377.4400,1089.7600,0.000086
FILLER_273_628,VSS,Metal1,358.9600,1089.7600,0.000085
FILLER_273_619,VSS,Metal1,354.1000,1089.4110,0.000085
FILLER_273_611,VSS,Metal1,350.6130,1089.2980,0.000084
FILLER_273_578,VSS,Metal1,331.1400,1089.4110,0.000074
FILLER_273_562,VSS,Metal1,325.3120,1089.2120,0.000067
FILLER_273_556,VSS,Metal1,318.8200,1089.4110,0.000067
FILLER_273_492,VSS,Metal1,299.4445,1089.1220,0.000066
FILLER_273_486,VSS,Metal1,279.6200,1089.4110,0.000066
FILLER_273_422,VSS,Metal1,260.2445,1089.1220,0.000066
FILLER_273_416,VSS,Metal1,240.4200,1089.4110,0.000066
FILLER_273_352,VSS,Metal1,221.0445,1089.1220,0.000064
FILLER_273_346,VSS,Metal1,201.2200,1089.4110,0.000064
FILLER_273_282,VSS,Metal1,181.8445,1089.1220,0.000064
FILLER_273_276,VSS,Metal1,162.0200,1089.4110,0.000064
FILLER_273_212,VSS,Metal1,142.6445,1089.1220,0.000052
FILLER_273_206,VSS,Metal1,122.8200,1089.4110,0.000052
FILLER_273_142,VSS,Metal1,103.4445,1089.1220,0.000049
FILLER_273_136,VSS,Metal1,83.6200,1089.4110,0.000048
FILLER_273_72,VSS,Metal1,64.2445,1089.1220,0.000045
FILLER_273_66,VSS,Metal1,44.4200,1089.4110,0.000043
FILLER_273_2,VSS,Metal1,25.0445,1089.1220,0.000042
FILLER_272_1955,VSS,Metal1,1101.8000,1081.9200,0.000227
FILLER_272_1951,VSS,Metal1,1100.0200,1082.2685,0.000227
FILLER_272_1943,VSS,Metal1,1096.5330,1082.3815,0.000228
FILLER_272_1927,VSS,Metal1,1089.7120,1082.4680,0.000228
FILLER_272_1921,VSS,Metal1,1083.2200,1082.2685,0.000228
FILLER_272_1857,VSS,Metal1,1063.8445,1082.5575,0.000228
FILLER_272_1851,VSS,Metal1,1044.0200,1082.2685,0.000228
FILLER_272_1787,VSS,Metal1,1024.6445,1082.5575,0.000229
FILLER_272_1784,VSS,Metal1,1006.0400,1081.9200,0.000243
FILLER_272_1782,VSS,Metal1,1005.2000,1081.9200,0.000244
FILLER_272_1755,VSS,Metal1,989.8000,1081.9200,0.000250
FILLER_272_1751,VSS,Metal1,988.0200,1082.2685,0.000250
FILLER_272_1737,VSS,Metal1,979.7200,1081.9200,0.000260
FILLER_272_1733,VSS,Metal1,977.9400,1082.2685,0.000265
FILLER_272_1717,VSS,Metal1,972.1120,1082.4680,0.000266
FILLER_272_1711,VSS,Metal1,965.6200,1082.2685,0.000266
FILLER_272_1703,VSS,Metal1,962.1330,1082.3815,0.000268
FILLER_272_1673,VSS,Metal1,943.8800,1081.9200,0.000287
FILLER_272_1665,VSS,Metal1,940.8530,1082.3815,0.000287
FILLER_272_1655,VSS,Metal1,934.0800,1081.9200,0.000289
FILLER_272_1647,VSS,Metal1,930.7730,1082.3815,0.000289
FILLER_272_1644,VSS,Metal1,927.6400,1081.9200,0.000289
FILLER_272_1642,VSS,Metal1,926.8000,1081.9200,0.000294
FILLER_272_1628,VSS,Metal1,918.6800,1081.9200,0.000306
FILLER_272_1626,VSS,Metal1,917.8400,1081.9200,0.000318
FILLER_272_1610,VSS,Metal1,912.1920,1082.4680,0.000319
FILLER_272_1604,VSS,Metal1,905.2400,1081.9200,0.000323
FILLER_272_1595,VSS,Metal1,900.2000,1081.9200,0.000323
FILLER_272_1593,VSS,Metal1,899.3600,1081.9200,0.000323
FILLER_272_1577,VSS,Metal1,893.7120,1082.4680,0.000328
FILLER_272_1574,VSS,Metal1,888.4400,1081.9200,0.000328
FILLER_272_1572,VSS,Metal1,887.6000,1081.9200,0.000328
FILLER_272_1568,VSS,Metal1,885.5400,1082.2685,0.000328
FILLER_272_1544,VSS,Metal1,875.2320,1082.4680,0.000328
FILLER_272_1514,VSS,Metal1,854.8400,1081.9200,0.000336
FILLER_272_1512,VSS,Metal1,854.0000,1081.9200,0.000336
FILLER_272_1501,VSS,Metal1,848.0200,1082.2685,0.000323
FILLER_272_1477,VSS,Metal1,837.7120,1082.4680,0.000311
FILLER_272_1445,VSS,Metal1,824.2040,1082.5175,0.000309
FILLER_272_1434,VSS,Metal1,810.0400,1081.9200,0.000306
FILLER_272_1432,VSS,Metal1,809.2000,1081.9200,0.000306
FILLER_272_1428,VSS,Metal1,807.1400,1082.2685,0.000306
FILLER_272_1420,VSS,Metal1,803.6530,1082.3815,0.000306
FILLER_272_1383,VSS,Metal1,782.9330,1082.3815,0.000305
FILLER_272_1367,VSS,Metal1,776.1120,1082.4680,0.000306
FILLER_272_1361,VSS,Metal1,769.6200,1082.2685,0.000306
FILLER_272_1297,VSS,Metal1,750.2445,1082.5575,0.000308
FILLER_272_1294,VSS,Metal1,731.6400,1081.9200,0.000308
FILLER_272_1292,VSS,Metal1,730.8000,1081.9200,0.000308
FILLER_272_1283,VSS,Metal1,725.4800,1081.9200,0.000308
FILLER_272_1279,VSS,Metal1,723.7000,1082.2685,0.000308
FILLER_272_1249,VSS,Metal1,706.4400,1081.9200,0.000306
FILLER_272_1247,VSS,Metal1,705.6000,1081.9200,0.000306
FILLER_272_1243,VSS,Metal1,703.5400,1082.2685,0.000306
FILLER_272_1227,VSS,Metal1,697.7120,1082.4680,0.000306
FILLER_272_1224,VSS,Metal1,692.4400,1081.9200,0.000303
FILLER_272_1208,VSS,Metal1,687.0720,1082.4680,0.000302
FILLER_272_1165,VSS,Metal1,659.4000,1081.9200,0.000290
FILLER_272_1157,VSS,Metal1,656.3730,1082.3815,0.000287
FILLER_272_1154,VSS,Metal1,653.2400,1081.9200,0.000286
FILLER_272_1152,VSS,Metal1,652.4000,1081.9200,0.000286
FILLER_272_1148,VSS,Metal1,650.3400,1082.2685,0.000286
FILLER_272_1133,VSS,Metal1,641.7600,1081.9200,0.000284
FILLER_272_1129,VSS,Metal1,639.7000,1082.2685,0.000284
FILLER_272_1121,VSS,Metal1,636.2130,1082.3815,0.000284
FILLER_272_1091,VSS,Metal1,617.9600,1081.9200,0.000292
FILLER_272_1087,VSS,Metal1,616.1800,1082.2685,0.000292
FILLER_272_1084,VSS,Metal1,614.0400,1081.9200,0.000295
FILLER_272_1017,VSS,Metal1,576.9800,1082.2685,0.000290
FILLER_272_1005,VSS,Metal1,570.0800,1081.9200,0.000283
FILLER_272_1001,VSS,Metal1,568.0200,1082.2685,0.000283
FILLER_272_971,VSS,Metal1,550.7600,1081.9200,0.000280
FILLER_272_963,VSS,Metal1,547.7330,1082.3815,0.000268
FILLER_272_947,VSS,Metal1,540.9120,1082.4680,0.000268
FILLER_272_915,VSS,Metal1,519.4000,1081.9200,0.000260
FILLER_272_913,VSS,Metal1,518.5600,1081.9200,0.000260
FILLER_272_909,VSS,Metal1,516.5000,1082.2685,0.000255
FILLER_272_877,VSS,Metal1,506.1240,1082.5175,0.000242
FILLER_272_873,VSS,Metal1,496.1600,1081.9200,0.000242
FILLER_272_865,VSS,Metal1,492.8530,1082.3815,0.000241
FILLER_272_849,VSS,Metal1,486.0320,1082.4680,0.000226
FILLER_272_812,VSS,Metal1,463.1730,1082.3815,0.000226
FILLER_272_804,VSS,Metal1,457.2400,1081.9200,0.000226
FILLER_272_802,VSS,Metal1,456.4000,1081.9200,0.000226
FILLER_272_792,VSS,Metal1,450.8000,1081.9200,0.000226
FILLER_272_788,VSS,Metal1,448.7400,1082.2685,0.000226
FILLER_272_741,VSS,Metal1,422.2400,1081.9200,0.000188
FILLER_272_737,VSS,Metal1,420.1800,1082.2685,0.000188
FILLER_272_697,VSS,Metal1,397.3200,1081.9200,0.000152
FILLER_272_695,VSS,Metal1,396.4800,1081.9200,0.000152
FILLER_272_691,VSS,Metal1,394.4200,1082.2685,0.000151
FILLER_272_677,VSS,Metal1,386.1200,1081.9200,0.000150
FILLER_272_671,VSS,Metal1,382.7600,1081.9200,0.000150
FILLER_272_667,VSS,Metal1,380.9800,1082.2685,0.000150
FILLER_272_664,VSS,Metal1,378.8400,1081.9200,0.000149
FILLER_272_662,VSS,Metal1,378.0000,1081.9200,0.000149
FILLER_272_635,VSS,Metal1,363.0600,1082.2685,0.000132
FILLER_272_597,VSS,Metal1,341.3200,1081.9200,0.000111
FILLER_272_594,VSS,Metal1,339.6400,1081.9200,0.000110
FILLER_272_590,VSS,Metal1,337.8600,1082.2685,0.000110
FILLER_272_559,VSS,Metal1,320.3200,1081.9200,0.000090
FILLER_272_527,VSS,Metal1,310.1240,1082.5175,0.000087
FILLER_272_521,VSS,Metal1,299.2200,1082.2685,0.000087
FILLER_272_457,VSS,Metal1,279.8445,1082.5575,0.000087
FILLER_272_451,VSS,Metal1,260.0200,1082.2685,0.000086
FILLER_272_387,VSS,Metal1,240.6445,1082.5575,0.000086
FILLER_272_381,VSS,Metal1,220.8200,1082.2685,0.000086
FILLER_272_317,VSS,Metal1,201.4445,1082.5575,0.000086
FILLER_272_311,VSS,Metal1,181.6200,1082.2685,0.000085
FILLER_272_247,VSS,Metal1,162.2445,1082.5575,0.000085
FILLER_272_241,VSS,Metal1,142.4200,1082.2685,0.000085
FILLER_272_177,VSS,Metal1,123.0445,1082.5575,0.000085
FILLER_272_171,VSS,Metal1,103.2200,1082.2685,0.000085
FILLER_272_107,VSS,Metal1,83.8445,1082.5575,0.000085
FILLER_272_101,VSS,Metal1,64.0200,1082.2685,0.000084
FILLER_272_37,VSS,Metal1,44.6445,1082.5575,0.000084
FILLER_272_34,VSS,Metal1,26.0400,1081.9200,0.000084
FILLER_272_2,VSS,Metal1,16.1240,1082.5175,0.000084
FILLER_271_1892,VSS,Metal1,1083.4445,1081.2820,0.000228
FILLER_271_1886,VSS,Metal1,1063.6200,1081.5710,0.000228
FILLER_271_1822,VSS,Metal1,1044.2445,1081.2820,0.000228
FILLER_271_1819,VSS,Metal1,1025.6400,1081.9200,0.000229
FILLER_271_1815,VSS,Metal1,1023.8600,1081.5710,0.000229
FILLER_271_1807,VSS,Metal1,1020.3730,1081.4580,0.000229
FILLER_271_1801,VSS,Metal1,1015.5600,1081.9200,0.000229
FILLER_271_1799,VSS,Metal1,1014.7200,1081.9200,0.000229
FILLER_271_1795,VSS,Metal1,1012.6600,1081.5710,0.000229
FILLER_271_1787,VSS,Metal1,1009.1730,1081.4580,0.000229
FILLER_271_1771,VSS,Metal1,1002.3520,1081.3720,0.000243
FILLER_271_1752,VSS,Metal1,988.5800,1081.5710,0.000250
FILLER_271_1748,VSS,Metal1,986.1600,1081.9200,0.000257
FILLER_271_1744,VSS,Metal1,984.1000,1081.5710,0.000260
FILLER_271_1736,VSS,Metal1,980.6130,1081.4580,0.000260
FILLER_271_1706,VSS,Metal1,962.3600,1081.9200,0.000268
FILLER_271_1704,VSS,Metal1,961.5200,1081.9200,0.000268
FILLER_271_1696,VSS,Metal1,958.2130,1081.4580,0.000271
FILLER_271_1682,VSS,Metal1,948.9200,1081.9200,0.000268
FILLER_271_1679,VSS,Metal1,947.2400,1081.9200,0.000271
FILLER_271_1677,VSS,Metal1,946.4000,1081.9200,0.000271
FILLER_271_1669,VSS,Metal1,943.0930,1081.4580,0.000287
FILLER_271_1636,VSS,Metal1,923.1600,1081.9200,0.000305
FILLER_271_1628,VSS,Metal1,920.1330,1081.4580,0.000306
FILLER_271_1612,VSS,Metal1,913.3120,1081.3720,0.000319
FILLER_271_1608,VSS,Metal1,907.7600,1081.9200,0.000323
FILLER_271_1592,VSS,Metal1,902.1120,1081.3720,0.000323
FILLER_271_1550,VSS,Metal1,878.5920,1081.3720,0.000328
FILLER_271_1538,VSS,Metal1,868.5600,1081.9200,0.000336
FILLER_271_1534,VSS,Metal1,866.5000,1081.5710,0.000336
FILLER_271_1507,VSS,Metal1,850.9200,1081.9200,0.000331
FILLER_271_1505,VSS,Metal1,850.0800,1081.9200,0.000331
FILLER_271_1501,VSS,Metal1,848.0200,1081.5710,0.000323
FILLER_271_1493,VSS,Metal1,844.5330,1081.4580,0.000319
FILLER_271_1477,VSS,Metal1,837.7120,1081.3720,0.000311
FILLER_271_1460,VSS,Metal1,824.8800,1081.9200,0.000309
FILLER_271_1444,VSS,Metal1,819.2320,1081.3720,0.000309
FILLER_271_1399,VSS,Metal1,790.4400,1081.9200,0.000304
FILLER_271_1395,VSS,Metal1,788.6600,1081.5710,0.000304
FILLER_271_1387,VSS,Metal1,785.1730,1081.4580,0.000305
FILLER_271_1373,VSS,Metal1,775.8800,1081.9200,0.000306
FILLER_271_1365,VSS,Metal1,772.8530,1081.4580,0.000306
FILLER_271_1359,VSS,Metal1,768.0400,1081.9200,0.000308
FILLER_271_1350,VSS,Metal1,763.0000,1081.9200,0.000308
FILLER_271_1348,VSS,Metal1,762.1600,1081.9200,0.000308
FILLER_271_1332,VSS,Metal1,756.5120,1081.3720,0.000308
FILLER_271_1328,VSS,Metal1,750.9600,1081.9200,0.000308
FILLER_271_1320,VSS,Metal1,747.6530,1081.4580,0.000308
FILLER_271_1304,VSS,Metal1,740.8320,1081.3720,0.000308
FILLER_271_1273,VSS,Metal1,720.1600,1081.9200,0.000308
FILLER_271_1256,VSS,Metal1,710.8200,1081.5710,0.000308
FILLER_271_1219,VSS,Metal1,691.0930,1081.4580,0.000303
FILLER_271_1192,VSS,Metal1,674.5200,1081.9200,0.000297
FILLER_271_1183,VSS,Metal1,669.7600,1081.9200,0.000296
FILLER_271_1174,VSS,Metal1,664.4400,1081.9200,0.000296
FILLER_271_1170,VSS,Metal1,662.6600,1081.5710,0.000296
FILLER_271_1162,VSS,Metal1,659.1730,1081.4580,0.000290
FILLER_271_1146,VSS,Metal1,652.3520,1081.3720,0.000286
FILLER_271_1140,VSS,Metal1,645.4000,1081.9200,0.000285
FILLER_271_1138,VSS,Metal1,644.5600,1081.9200,0.000285
FILLER_271_1122,VSS,Metal1,638.9120,1081.3720,0.000284
FILLER_271_1119,VSS,Metal1,633.6400,1081.9200,0.000289
FILLER_271_1117,VSS,Metal1,632.8000,1081.9200,0.000289
FILLER_271_1109,VSS,Metal1,629.4930,1081.4580,0.000289
FILLER_271_1099,VSS,Metal1,622.7200,1081.9200,0.000289
FILLER_271_1095,VSS,Metal1,620.6600,1081.5710,0.000289
FILLER_271_1087,VSS,Metal1,617.1730,1081.4580,0.000292
FILLER_271_1056,VSS,Metal1,598.6400,1081.9200,0.000296
FILLER_271_1052,VSS,Metal1,596.5800,1081.5710,0.000296
FILLER_271_1027,VSS,Metal1,582.1200,1081.9200,0.000293
FILLER_271_1019,VSS,Metal1,579.0930,1081.4580,0.000293
FILLER_271_1013,VSS,Metal1,574.2800,1081.9200,0.000284
FILLER_271_1011,VSS,Metal1,573.4400,1081.9200,0.000284
FILLER_271_995,VSS,Metal1,567.7920,1081.3720,0.000283
FILLER_271_979,VSS,Metal1,555.2400,1081.9200,0.000281
FILLER_271_971,VSS,Metal1,552.2130,1081.4580,0.000280
FILLER_271_939,VSS,Metal1,540.8440,1081.3220,0.000268
FILLER_271_924,VSS,Metal1,524.7200,1081.9200,0.000266
FILLER_271_920,VSS,Metal1,522.6600,1081.5710,0.000266
FILLER_271_912,VSS,Metal1,519.1730,1081.4580,0.000260
FILLER_271_906,VSS,Metal1,514.8200,1081.5710,0.000245
FILLER_271_898,VSS,Metal1,511.3330,1081.4580,0.000242
FILLER_271_863,VSS,Metal1,490.2800,1081.9200,0.000227
FILLER_271_847,VSS,Metal1,484.9120,1081.3720,0.000226
FILLER_271_836,VSS,Metal1,475.6200,1081.5710,0.000226
FILLER_271_772,VSS,Metal1,456.2445,1081.2820,0.000226
FILLER_271_740,VSS,Metal1,421.4000,1081.9200,0.000188
FILLER_271_738,VSS,Metal1,420.5600,1081.9200,0.000188
FILLER_271_730,VSS,Metal1,417.2530,1081.4580,0.000181
FILLER_271_710,VSS,Metal1,404.8800,1081.9200,0.000180
FILLER_271_702,VSS,Metal1,401.5730,1081.4580,0.000174
FILLER_271_698,VSS,Metal1,398.1600,1081.9200,0.000152
FILLER_271_682,VSS,Metal1,392.5120,1081.3720,0.000151
FILLER_271_652,VSS,Metal1,372.1200,1081.9200,0.000149
FILLER_271_648,VSS,Metal1,370.3400,1081.5710,0.000144
FILLER_271_632,VSS,Metal1,364.5120,1081.3720,0.000132
FILLER_271_628,VSS,Metal1,358.9600,1081.9200,0.000130
FILLER_271_624,VSS,Metal1,356.9000,1081.5710,0.000130
FILLER_271_614,VSS,Metal1,351.1200,1081.9200,0.000129
FILLER_271_584,VSS,Metal1,337.6320,1081.3720,0.000110
FILLER_271_578,VSS,Metal1,330.6800,1081.9200,0.000107
FILLER_271_562,VSS,Metal1,323.1730,1081.4580,0.000106
FILLER_271_556,VSS,Metal1,318.8200,1081.5710,0.000090
FILLER_271_492,VSS,Metal1,299.4445,1081.2820,0.000087
FILLER_271_486,VSS,Metal1,279.6200,1081.5710,0.000087
FILLER_271_422,VSS,Metal1,260.2445,1081.2820,0.000086
FILLER_271_416,VSS,Metal1,240.4200,1081.5710,0.000086
FILLER_271_352,VSS,Metal1,221.0445,1081.2820,0.000086
FILLER_271_346,VSS,Metal1,201.2200,1081.5710,0.000086
FILLER_271_282,VSS,Metal1,181.8445,1081.2820,0.000085
FILLER_271_276,VSS,Metal1,162.0200,1081.5710,0.000085
FILLER_271_212,VSS,Metal1,142.6445,1081.2820,0.000085
FILLER_271_206,VSS,Metal1,122.8200,1081.5710,0.000085
