Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_226_1361,VSS,Metal1,769.6200,901.9485,0.000094
FILLER_226_1297,VSS,Metal1,750.2445,902.2375,0.000095
FILLER_226_1294,VSS,Metal1,731.6400,901.6000,0.000095
FILLER_226_1292,VSS,Metal1,730.8000,901.6000,0.000095
FILLER_226_1288,VSS,Metal1,728.7400,901.9485,0.000095
FILLER_226_1272,VSS,Metal1,722.9120,902.1480,0.000095
FILLER_226_1242,VSS,Metal1,702.5200,901.6000,0.000097
FILLER_226_1240,VSS,Metal1,701.6800,901.6000,0.000097
FILLER_226_1223,VSS,Metal1,692.1600,901.6000,0.000102
FILLER_226_1215,VSS,Metal1,688.8530,902.0615,0.000102
FILLER_226_1084,VSS,Metal1,614.0400,901.6000,0.000152
FILLER_226_1080,VSS,Metal1,612.2600,901.9485,0.000153
FILLER_226_1072,VSS,Metal1,608.7730,902.0615,0.000153
FILLER_226_1058,VSS,Metal1,599.4800,901.6000,0.000153
FILLER_226_1056,VSS,Metal1,598.6400,901.6000,0.000159
FILLER_226_1052,VSS,Metal1,596.5800,901.9485,0.000159
FILLER_226_1044,VSS,Metal1,593.0930,902.0615,0.000162
FILLER_226_1029,VSS,Metal1,583.5200,901.6000,0.000168
FILLER_226_1025,VSS,Metal1,581.4600,901.9485,0.000168
FILLER_226_1017,VSS,Metal1,577.9730,902.0615,0.000168
FILLER_226_1005,VSS,Metal1,570.0800,901.6000,0.000168
FILLER_226_973,VSS,Metal1,559.8840,902.1975,0.000171
FILLER_226_925,VSS,Metal1,525.2800,901.6000,0.000179
FILLER_226_921,VSS,Metal1,523.2200,901.9485,0.000179
FILLER_226_891,VSS,Metal1,505.9600,901.6000,0.000176
FILLER_226_866,VSS,Metal1,491.9600,901.6000,0.000174
FILLER_226_862,VSS,Metal1,490.1800,901.9485,0.000172
FILLER_226_831,VSS,Metal1,472.6400,901.6000,0.000171
FILLER_226_823,VSS,Metal1,469.3330,902.0615,0.000175
FILLER_226_807,VSS,Metal1,462.5120,902.1480,0.000178
FILLER_226_772,VSS,Metal1,439.7800,901.9485,0.000181
FILLER_226_734,VSS,Metal1,418.0400,901.6000,0.000202
FILLER_226_732,VSS,Metal1,417.2000,901.6000,0.000202
FILLER_226_702,VSS,Metal1,400.1200,901.6000,0.000204
FILLER_226_700,VSS,Metal1,399.2800,901.6000,0.000204
FILLER_226_667,VSS,Metal1,380.8000,901.6000,0.000200
FILLER_226_648,VSS,Metal1,370.3400,901.9485,0.000200
FILLER_226_642,VSS,Metal1,366.5200,901.6000,0.000194
FILLER_226_640,VSS,Metal1,365.6800,901.6000,0.000194
FILLER_226_609,VSS,Metal1,348.3200,901.6000,0.000181
FILLER_226_605,VSS,Metal1,346.2600,901.9485,0.000181
FILLER_226_594,VSS,Metal1,339.6400,901.6000,0.000181
FILLER_226_559,VSS,Metal1,320.0400,901.6000,0.000186
FILLER_226_543,VSS,Metal1,314.6720,902.1480,0.000186
